Object ID,Street,Cross Street,Direction,Facing Street,Distance,CNN Segment ID,Last Edited Date,Geom
504,09TH AVE,CALIFORNIA,SE,NB,0,27606000,,"(37.7846735704, -122.467777488)"
505,09TH AVE,CLEMENT,SE,NB,0,27291000,,"(37.7828071909, -122.467642324)"
506,09TH AVE,FULTON,NW,SB,0,27279000,,"(37.7733560455, -122.466964933)"
507,09TH AVE,KIRKHAM,NW,SB,0,27145000,,"(37.760316498, -122.466063609)"
508,09TH AVE,KIRKHAM,SE,NB,0,27145000,,"(37.760316498, -122.466063609)"
509,09TH AVE,LAKE,SE,NB,0,27608000,,"(37.7865383959, -122.467911683)"
510,09TH AVE,LAWTON,SE,NB,0,27109000,,"(37.7584495334, -122.465933206)"
511,09TH AVE,LAWTON,NW,SB,0,27109000,,"(37.7584495334, -122.465933206)"
512,09TH AVE,MORAGA,SE,NB, ,27106000,,"(37.7565868638, -122.465803109)"
513,09TH AVE,NORIEGA,NW,SB,0,27107000,,"(37.7547142195, -122.465675312)"
514,09TH AVE,NORIEGA,SE,NB,0,27107000,,"(37.7547142195, -122.465675312)"
515,09TH AVE,ORTEGA,NW,SB,15N,27097000,,"(37.7528560108, -122.465546397)"
516,09TH AVE,ORTEGA,SE,NB,10S,27097000,,"(37.7528560108, -122.465546397)"
517,09TH AVE,PACHECO,SE,NB,0,27089000,,"(37.7509912478, -122.465416629)"
518,10TH AVE,ANZA,NW,SB,0,27295000,,"(37.7789023038, -122.468439501)"
519,10TH AVE,ANZA,SE,NB,0,27295000,,"(37.7789023038, -122.468439501)"
520,10TH AVE,BALBOA,NW,SB,0,27293000,,"(37.7770439533, -122.468305817)"
301,20TH AVE,ANZA, ,SB, ,27499000,,"(37.7784132717, -122.479254013)"
302,26TH ST,SAN JOSE, ,SB, ,33363000,,"(37.7488553842, -122.421297673)"
303,17TH ST,MISSISSIPPI, ,SB, ,23675000,,"(37.7652525451, -122.394841971)"
304,JOOST,CONGO, ,EB, ,22142000,,"(37.7323617792, -122.442040268)"
305,JOOST,CONGO, ,WB, ,22142000,,"(37.7323617792, -122.442040268)"
306,CHESTNUT,STEINER, ,EB, ,26771000,,"(37.8006136902, -122.437902676)"
307,CHESTNUT,STEINER, ,WB, ,26771000,,"(37.8006136902, -122.437902676)"
308,15TH ST,CAROLINA, ,SB, ,23848000,,"(37.7674933195, -122.40089045)"
309,MONTEREY,WESTGATE, ,NB, ,22763000,,"(37.7315319925, -122.463768697)"
310,15TH ST,KANSAS, ,NB, ,23858000,,"(37.7673213086, -122.403772748)"
311,15TH ST,KANSAS, ,SB, ,23858000,,"(37.7673213086, -122.403772748)"
312,GOLDEN GATE,CHABOT, ,EB, ,26458000,,"(37.7770953428, -122.451359378)"
313,BAKER,VALLEJO, ,SB, ,26888000,,"(37.7939676779, -122.445048567)"
314,HOLLOWAY,MIRAMAR, ,EB, ,22589000,,"(37.7218452256, -122.458196596)"
315,HOLLOWAY,MIRAMAR, ,WB, ,22589000,,"(37.7218452256, -122.458196596)"
316,GARCES,BUCARELI, ,NB, ,22563000,,"(37.7159608369, -122.481352701)"
317,BUCARELI,RIVAS, ,WB, ,22567000,,"(37.7157450717, -122.481645564)"
318,MARINA,BRODERICK, ,EB, ,27014000,,"(37.8053734114, -122.445663286)"
319,MARINA,DIVISADERO, ,EB, ,27015000,,"(37.8055860838, -122.443996741)"
320,MARINA,DIVISADERO, ,WB, ,27015000,,"(37.8055860838, -122.443996741)"
321,FAXON,WILDWOOD, ,NB, ,22635000,,"(37.7275917852, -122.459890615)"
322,FAXON,WILDWOOD, ,SB, ,22635000,,"(37.7275917852, -122.459890615)"
323,PIZARRO,NORTHWOOD, ,WB, ,22647000,,"(37.7295768909, -122.459609482)"
324,PIZARRO,NORTHWOOD, ,SB, ,22647000,,"(37.7295768909, -122.459609482)"
325,PIZARRO,NORTHWOOD, ,NB, ,22647000,,"(37.7295768909, -122.459609482)"
326,MENDELL,INNES, ,NB, ,20216000,,"(37.7383637663, -122.386974898)"
327,MENDELL,INNES, ,SB, ,20216000,,"(37.7383637663, -122.386974898)"
328,25TH ST,YORK, ,WB, ,23951000,,"(37.751261744, -122.408050059)"
329,26TH ST,IRVING, ,EB, ,27433000,,"(37.7632362875, -122.484639876)"
330,26TH ST,IRVING, ,WB, ,27433000,,"(37.7632362875, -122.484639876)"
331,17TH ST,SHRADER, ,EB, ,26271000,,"(37.7615660796, -122.450593187)"
332,MARINA,MASON, ,WB, ,27027000,,"(37.8049987695, -122.448334385)"
333,URBANO,VICTORIA, ,NB, ,22705000,,"(37.7251587116, -122.464298958)"
334,URBANO,VICTORIA, ,SB, ,22705000,,"(37.7251587116, -122.464298958)"
335,URBANO,VICTORIA, ,WB, ,22705000,,"(37.7251587116, -122.464298958)"
336,DARTMOUTH,WOOLSEY, ,NB, ,20875000,,"(37.723177769, -122.41051331)"
337,LINCOLN,3RD AVE, ,NB, ,27808000,,"(37.7643160646, -122.50298964)"
338,MERRITT,DANVERS, ,NB, ,26173000,,"(37.7608629872, -122.443751911)"
339,CORBETT,DANVERS, ,NB, ,26189000,,"(37.7612868641, -122.444021243)"
340,17TH ST,SHOTWELL, ,EB, ,24135000,,"(37.763640081, -122.416240484)"
341,MORAGA,32ND AVE, ,NB, ,27685000,,"(37.7554980694, -122.490547567)"
342,MORAGA,32ND AVE, ,SB, ,27685000,,"(37.7554980694, -122.490547567)"
343,MORAGA,34TH AVE, ,NB, ,27699000,,"(37.7554034162, -122.492688608)"
344,MORAGA,34TH AVE, ,SB, ,27699000,,"(37.7554034162, -122.492688608)"
345,CAROLL,QUINT, ,WB, ,20643000,,"(37.7302713698, -122.402711426)"
346,26TH AVE,SANTIAGO, ,NB, ,23266000,,"(37.7445920058, -122.483335545)"
347,26TH AVE,SANTIAGO, ,SB, ,23266000,,"(37.7445920058, -122.483335545)"
348,35TH AVE,ULLOA, ,NB, ,23374000,,"(37.7404321738, -122.492719302)"
349,JERROLD,MENDELL, ,NB, ,20218000,,"(37.7377356017, -122.387541221)"
350,JERROLD,MENDELL, ,SB, ,20218000,,"(37.7377356017, -122.387541221)"
351,FILBERT,HYDE, ,WB, ,25553000,,"(37.8001388841, -122.419246162)"
352,BRODERICK,EDDY, ,EB, ,26360000,,"(37.7803776653, -122.440602537)"
353,ATHENS,MADISON, ,NB, ,21658000,,"(37.7282116613, -122.42352188)"
354,ATHENS,MADISON, ,SB, ,21658000,,"(37.7282116613, -122.42352188)"
355,BRITTON,VISITACION, ,EB, ,20381000,,"(37.7127297934, -122.412517766)"
356,BRITTON,VISITACION, ,WB, ,20381000,,"(37.7127297934, -122.412517766)"
357,ARLETA,RUTLAND, ,SB, ,20358000,,"(37.7139056061, -122.406779731)"
358,CABRILLO,LA PLAYA, ,WB, ,27980000,,"(37.7732644072, -122.510050185)"
359,AVILA,BEACH, ,EB, ,26986000,,"(37.8038624485, -122.441044796)"
360,AVILA,BEACH, ,WB, ,26986000,,"(37.8038624485, -122.441044796)"
361,34TH AVE,RIVERA, ,SB, ,23396000,,"(37.7460749377, -122.492040075)"
362,28TH AVE,ULLOA, ,NB, ,23253000,,"(37.7407630049, -122.485217856)"
363,08TH AVE,KIRKHAM,NW,SB,0,27142000,,"(37.7603634005, -122.464994275)"
364,08TH AVE,KIRKHAM,SE,NB,0,27142000,,"(37.7603634005, -122.464994275)"
365,08TH AVE,LAKE,NW,SB,0,27601000,,"(37.7865730772, -122.466843559)"
366,08TH AVE,LAKE,SE,NB,0,27601000,,"(37.7865730772, -122.466843559)"
367,08TH AVE,LAWTON,NW,SB,0,27105000,,"(37.7584962994, -122.464864712)"
368,11TH AVE,JUDAH,SE,NB,0,27160000,,"(37.7620860529, -122.468334227)"
369,11TH AVE,JUDAH,NW,SB,0,27160000,,"(37.7620860529, -122.468334227)"
370,11TH AVE,KIRKHAM,NW,SB,0,27158000,,"(37.7602225897, -122.468204006)"
371,11TH AVE,LAKE,NW,SB,0,27612000,,"(37.7864420886, -122.470056971)"
372,11TH AVE,LAKE,SE,NB,0,27612000,,"(37.7864420886, -122.470056971)"
373,11TH AVE,LAWTON,NW,SB,0,27128000,,"(37.7583558239, -122.468073564)"
374,11TH AVE,LAWTON,SE,NB,0,27128000,,"(37.7583558239, -122.468073564)"
375,11TH AVE,LINCOLN,SE,NB,0,27172000,,"(37.7658349682, -122.468596221)"
376,11TH AVE,MORAGA,SE,NB,0,27126000,,"(37.7564911437, -122.46794486)"
377,11TH AVE,NORIEGA,NW,SB,0,27125000,,"(37.7546313046, -122.46781582)"
378,11TH AVE,NORIEGA,SE,NB,0,27125000,,"(37.7546313046, -122.46781582)"
379,12TH AVE,ANZA,NW,SB,0,27299000,,"(37.7788055523, -122.47058084)"
380,12TH AVE,BALBOA,SE,NB,0,27297000,,"(37.7769464124, -122.470446188)"
381,12TH AVE,BALBOA,NW,SB,0,27297000,,"(37.7769464124, -122.470446188)"
382,12TH AVE,CABRILLO,NW,SB,0,27267000,,"(37.7750815057, -122.470311126)"
383,12TH AVE,CABRILLO,SE,NB,0,27267000,,"(37.7750815057, -122.470311126)"
384,12TH AVE,CLEMENT,SE,NB,0,27306000,,"(37.7826573418, -122.47085922)"
385,12TH AVE,CRAGMONT,SE,NB,0,27112000,,"(37.7508249582, -122.468686968)"
386,12TH AVE,FULTON,NW,SB,0,27266000,,"(37.7732144505, -122.470175914)"
387,12TH AVE,FUNSTON,NW,SB,0,27111000,,"(37.7508024186, -122.469026854)"
388,12TH AVE,IRVING,SE,NB,00,27171000,,"(37.7639008837, -122.469535185)"
389,12TH AVE,JUDAH,SE,NB,0,27161000,,"(37.7620390469, -122.469405048)"
390,12TH AVE,JUDAH,NW,SB,0,27161000,,"(37.7620390469, -122.469405048)"
391,12TH AVE,KIRKHAM,NW,SB,0,27159000,,"(37.7601755252, -122.469276378)"
392,12TH AVE,KIRKHAM,SE,NB,0,27159000,,"(37.7601755252, -122.469276378)"
393,12TH AVE,LAKE,SE,NB,0,27613000,,"(37.786392185, -122.471127828)"
394,12TH AVE,LAWTON,NW,SB,0,27130000,,"(37.758308932, -122.469144241)"
395,12TH AVE,LAWTON,SE,NB,0,27130000,,"(37.758308932, -122.469144241)"
396,12TH AVE,LINCOLN,SE,NB,0,27175000,,"(37.7657876093, -122.46966707)"
397,12TH AVE,MORAGA,SE,NB,0,27129000,,"(37.7564432609, -122.469015913)"
398,12TH AVE,QUINTARA,SE,NB,0,27095000,,"(37.7489505794, -122.468494259)"
399,12TH AVE,TARAVAL,NW,SB,0,22988000,,"(37.7433888832, -122.468086511)"
400,14TH AVE,ANZA,SE,NB,0,27476000,,"(37.7787087827, -122.472721705)"
401,14TH AVE,BALBOA,NW,SB,0,27473000,,"(37.7768489501, -122.472584894)"
402,14TH AVE,BALBOA,SE,NB,0,27473000,,"(37.7768489501, -122.472584894)"
403,14TH AVE,CABRILLO,SE,NB,0,27448000,,"(37.7749841508, -122.472447726)"
404,14TH AVE,CABRILLO,NW,SB,0,27448000,,"(37.7749841508, -122.472447726)"
405,14TH AVE,CALIFORNIA,SE,NB,0,27621000,,"(37.7844264104, -122.473133032)"
406,14TH AVE,CLEMENT,SE,NB,0,27485000,,"(37.7825589262, -122.472997701)"
407,14TH AVE,CLEMENT,NW,SB,0,27485000,,"(37.7825589262, -122.472997701)"
408,14TH AVE,FULTON,NW,SB,0,27447000,,"(37.7731193633, -122.472310564)"
409,14TH AVE,GEARY,NW,SB,0,27480000,,"(37.780635728, -122.472857218)"
410,14TH AVE,IRVING,NW,SB,0,27174000,,"(37.7638065871, -122.471681016)"
411,14TH AVE,IRVING,SE,NB,0,27174000,,"(37.7638065871, -122.471681016)"
412,14TH AVE,JUDAH,NW,SB,0,27169000,,"(37.7619448247, -122.471550829)"
413,14TH AVE,JUDAH,SE,NB,0,27169000,,"(37.7619448247, -122.471550829)"
414,14TH AVE,LAKE,SE,NB,0,27622000,,"(37.7862930424, -122.473268308)"
415,14TH AVE,LAKE,NW,SB,0,27622000,,"(37.7862930424, -122.473268308)"
416,14TH AVE,LINCOLN,SE,NB,0,27261000,,"(37.7656928842, -122.471812926)"
417,14TH AVE,QUINTARA,NW,SB,7N,27117000,,"(37.7488736183, -122.470608114)"
418,14TH AVE,QUINTARA,SE,NB,00,27117000,,"(37.7488736183, -122.470608114)"
419,14TH AVE,RADIO,SE,NB, ,27119000,,"(37.7509170974, -122.470859165)"
420,14TH AVE,RIVERA,NW,SB,0,22999000,,"(37.7470247553, -122.470525008)"
421,14TH AVE,RIVERA,SE,NB,0,22999000,,"(37.7470247553, -122.470525008)"
422,14TH AVE,SANTIAGO,NW,SB,0,32888000,,"(37.7451639325, -122.470378519)"
423,14TH AVE,TARAVAL,SE,NB,0,22990000,,"(37.7432941073, -122.470248134)"
424,14TH AVE,TARAVAL,NW,SB,0,22990000,,"(37.7432941073, -122.470248134)"
425,14TH AVE,ULLOA,NW,SB,0,22954000,,"(37.7414300501, -122.470118158)"
426,14TH AVE,ULLOA,SE,NB,0,22954000,,"(37.7414300501, -122.470118158)"
427,14TH AVE,VICENTE,SE,NB,0,22949000,,"(37.7395692654, -122.469988417)"
428,14TH AVE,WAWONA,NW,SB,0,22944000,,"(37.7385102106, -122.469680241)"
429,14TH AVE,WAWONA,SE,NB,0,22944000,,"(37.7385102106, -122.469680241)"
430,14TH AVE,WEST PORTAL,SE,NB,0,22926000,,"(37.7379748197, -122.469069896)"
431,14TH ST,HARRISON,SW,EB, ,33033000,,"(37.7686761685, -122.413409462)"
432,14TH ST,NOE,NE,WB,0,25982000,,"(37.7674665263, -122.433421474)"
433,14TH ST,NOE,SW,EB,0,25982000,,"(37.7674665263, -122.433421474)"
434,14TH ST,SANCHEZ,SW,EB,0,25977000,,"(37.7676001841, -122.431204336)"
435,14TH ST,SANCHEZ,NE,WB,0,25977000,,"(37.7676001841, -122.431204336)"
436,15TH AVE,ALOHA,NW,SB,0,27347000,,"(37.7574702005, -122.472040264)"
437,15TH AVE,ALOHA,SE,NB,0,27347000,,"(37.7574702005, -122.472040264)"
438,15TH AVE,ANZA,NW,SB,0,27478000,,"(37.7786579394, -122.473846154)"
439,15TH AVE,BALBOA,NW,SB,0,27474000,,"(37.7767976608, -122.473711346)"
440,15TH AVE,BALBOA,SE,NB,0,27474000,,"(37.7767976608, -122.473711346)"
441,15TH AVE,CABRILLO,SE,NB, ,27450000,,"(37.7749327155, -122.473576208)"
442,15TH AVE,CABRILLO,NW,SB, ,27450000,,"(37.7749327155, -122.473576208)"
443,15TH AVE,CALIFORNIA,NW,SB,0,27623000,,"(37.7843753971, -122.474258765)"
444,15TH AVE,FULTON,NW,SB,0,27449000,,"(37.7730675533, -122.47344106)"
445,15TH AVE,IRVING,NW,SB,0,27357000,,"(37.7637572695, -122.472802927)"
446,15TH AVE,IRVING,SE,NB,0,27357000,,"(37.7637572695, -122.472802927)"
447,15TH AVE,JUDAH,SE,NB,0,27352000,,"(37.7618955471, -122.472672714)"
448,15TH AVE,LAKE,NW,SB,0,27625000,,"(37.7862429591, -122.474396066)"
449,15TH AVE,LAKE,SE,NB,0,27625000,,"(37.7862429591, -122.474396066)"
450,15TH AVE,LINCOLN,SE,NB,0,27358000,,"(37.7656461302, -122.472935952)"
451,15TH AVE,ORTEGA,NW,SB, ,27308000,,"(37.7525747568, -122.472020795)"
452,15TH AVE,PACHECO,NW,SB, ,27307000,,"(37.7507060014, -122.471891905)"
453,15TH AVE,PACHECO,ES,NB, ,27307000,,"(37.7507060014, -122.471891905)"
454,15TH AVE,PORTOLA,NW,SB,0,33004000,,"(37.736191733, -122.469954763)"
455,15TH AVE,QUINTARA,NW,SB,0,23189000,,"(37.748841206, -122.471762384)"
456,15TH AVE,RIVERA,SE,NB,0,23003000,,"(37.7469759053, -122.471632835)"
457,15TH AVE,RIVERA,NW,SB,0,23003000,,"(37.7469759053, -122.471632835)"
458,15TH AVE,SANTIAGO,NW,SB,0,22994000,,"(37.745114044, -122.471501818)"
459,15TH AVE,SANTIAGO,SE,NB,0,22994000,,"(37.745114044, -122.471501818)"
460,15TH AVE,TARAVAL,NW,SB,0,22992000,,"(37.7432449005, -122.471370052)"
461,15TH AVE,ULLOA,NW,SB,0,22955000,,"(37.7413880443, -122.471239159)"
462,15TH AVE,ULLOA,SE,NB,0,22955000,,"(37.7413880443, -122.471239159)"
463,15TH AVE,VICENTE,NW,SB,0,22953000,,"(37.7395200868, -122.471107491)"
464,15TH AVE,VICENTE,SE,NB,0,22953000,,"(37.7395200868, -122.471107491)"
465,15TH AVE,WAWONA,SE,NB,0,22952000,,"(37.7376538422, -122.470975948)"
466,15TH ST,DE HARO,NE,WB,0,23849000,,"(37.7674357222, -122.401855715)"
467,15TH ST,DE HARO,SW,EB,0,23849000,,"(37.7674357222, -122.401855715)"
468,15TH ST,DOLORES,SW,EB,0,25840000,,"(37.7662728654, -122.426551678)"
469,15TH ST,HARRISON,NE,WB,0,24224000,,"(37.7670749185, -122.413273036)"
470,15TH ST,HARRISON,SW,EB,0,24224000,,"(37.7670749185, -122.413273036)"
471,15TH ST,HENRY ADAMS,SW,WB,00,23858000,,"(37.7673213086, -122.403772748)"
472,15TH ST,HENRY ADAMS,SW,EB,00,23858000,,"(37.7673213086, -122.403772748)"
473,15TH ST,NOE,NE,WB,0,25810000,,"(37.7658665699, -122.433268689)"
474,15TH ST,RHODE ISLAND,NE,WB,0,23857000,,"(37.7673781627, -122.402820207)"
475,15TH ST,RHODE ISLAND,SW,EB,0,23857000,,"(37.7673781627, -122.402820207)"
476,15TH ST,SAN BRUNO,NE,WB,0,23864000,,"(37.7672050069, -122.405720879)"
477,15TH ST,SHOTWELL,NE,WB, ,24338000,,"(37.7668764155, -122.416561752)"
478,15TH ST,SHOTWELL,SW,EB, ,24338000,,"(37.7668764155, -122.416561752)"
479,15TH ST,VERMONT,NE,WB,0,23863000,,"(37.7672621703, -122.404763418)"
480,15TH ST,VERMONT,SW,EB,0,23863000,,"(37.7672621703, -122.404763418)"
481,16TH AVE,ANZA,SE,NB, ,27479000,,"(37.7786071414, -122.474969386)"
482,16TH AVE,BALBOA,NW,SB,0,27477000,,"(37.7767465128, -122.474834517)"
483,16TH AVE,BALBOA,SE,NB,0,27477000,,"(37.7767465128, -122.474834517)"
484,16TH AVE,CABRILLO,NW,SB,0,27454000,,"(37.7748815138, -122.474699338)"
485,16TH AVE,CABRILLO,SE,NB,0,27454000,,"(37.7748815138, -122.474699338)"
486,16TH AVE,CALIFORNIA,SE,NB,0,27624000,,"(37.7843243967, -122.475383958)"
487,16TH AVE,CLEMENT,SE,NB,0,27491000,,"(37.7824622144, -122.475248846)"
488,16TH AVE,CLEMENT,NW,SB,0,27491000,,"(37.7824622144, -122.475248846)"
489,16TH AVE,FULTON,NW,SB,0,27453000,,"(37.7730160736, -122.474564132)"
490,08TH AVE,LINCOLN,SE,NB,0,27153000,,"(37.7659748826, -122.465389854)"
491,08TH AVE,MORAGA,NW,SB,0,27103000,,"(37.7566346351, -122.464733906)"
492,08TH AVE,NORIEGA,NW,SB,0,27102000,,"(37.7547557166, -122.46460368)"
493,08TH AVE,NORIEGA,SE,NB,0,27102000,,"(37.7547557166, -122.46460368)"
494,08TH AVE,ORTEGA,NW,SB,0,27092000,,"(37.7529041657, -122.464475254)"
495,08TH AVE,ORTEGA,SE,NB,0,27092000,,"(37.7529041657, -122.464475254)"
496,08TH ST,16TH ST,NW,SB, ,23843000,,"(37.766294122, -122.399153997)"
497,08TH ST,TOWNSEND,CL,SB,N LINE,23871000,,"(37.7700678112, -122.403890913)"
498,09TH AVE,ANZA,NW,SB,0,27283000,,"(37.7789507381, -122.467367233)"
499,09TH AVE,ANZA,SE,NB,0,27283000,,"(37.7789507381, -122.467367233)"
500,09TH AVE,BALBOA,SE,NB,0,27281000,,"(37.7770928008, -122.467233627)"
1901,ALEMANY,ROUSSEAU,CI,EB,15W,21705000,,"(37.7310448282, -122.42958391)"
1902,ALEMANY,SAGAMORE,NS,WB,0,33436000,,"(37.7114274776, -122.463043243)"
1903,ALHAMBRA,AVILA,SW,EB,0,26971000,,"(37.801286266, -122.440521824)"
1904,ALHAMBRA,AVILA,NE,WB,0,26971000,,"(37.801286266, -122.440521824)"
1905,ALHAMBRA,CERVANTES,SW,EB,0,26783000,,"(37.8031012634, -122.437442842)"
1906,ALHAMBRA,PIERCE,NE,WB,0,26970000,,"(37.801542372, -122.439716989)"
1907,ALHAMBRA,PIERCE,SW,EB,0,26970000,,"(37.801542372, -122.439716989)"
1908,ALHAMBRA,SCOTT,SW,EB,0,26978000,,"(37.8011306445, -122.441381496)"
1909,ALLISON,BRUNSWICK,SE,NB, ,21454000,,"(37.7112160931, -122.44114348)"
1910,ALLISON,BRUNSWICK,NW,SB, ,21454000,,"(37.7112160931, -122.44114348)"
1911,ALLISON,HANOVER,NE,WB,0,21449000,,"(37.7099507554, -122.440610825)"
1912,ALLISON,MORSE,NW,SB,0,21467000,,"(37.7123857138, -122.441598302)"
1913,ALLISON,MORSE,SE,NB,0,21467000,,"(37.7123857138, -122.441598302)"
1914,ALLSTON,CLAREMONT,NE,WB,0,22958000,,"(37.7422643822, -122.463966635)"
1915,ALMA,COLE,NE,WB,0,26277000,,"(37.7632046039, -122.449446545)"
1916,ALMA,SHRADER,NE,WB,0,26279000,,"(37.7630208359, -122.450887379)"
1917,ALMA,SHRADER,SW,EB,0,26279000,,"(37.7630208359, -122.450887379)"
1918,ALPHA,ARLETA,NW,SB,0,20319000,,"(37.7132206735, -122.404855636)"
1919,ALPHA,ARLETA,SE,NB,0,20319000,,"(37.7132206735, -122.404855636)"
1920,ALPHA,RAYMOND,NW,SB,0,20310000,,"(37.7125827754, -122.405248501)"
1921,ALPHA,RAYMOND,SE,NB,0,20310000,,"(37.7125827754, -122.405248501)"
1922,ALPHA,TEDDY,NW,SB,0,20322000,,"(37.7138443149, -122.404471548)"
1923,ALPHA,TEDDY,SE,NB,0,20322000,,"(37.7138443149, -122.404471548)"
1924,ALPINE,14TH ST,NW,SB,0,26014000,,"(37.7672268725, -122.43731221)"
1925,ALPINE,DUBOCE,SE,NB,0,26009000,,"(37.7690483, -122.437569625)"
1926,ALTON,PACHECO,NE,WB,0,22898000,,"(37.7503517838, -122.4637431)"
1927,ALTON,PACHECO,SW,EB,0,22898000,,"(37.7503517838, -122.4637431)"
1928,ALVARADO,CASTRO,SW,EB,0,25752000,,"(37.753694606, -122.434329874)"
521,10TH AVE,BALBOA,SE,NB,0,27293000,,"(37.7770439533, -122.468305817)"
522,10TH AVE,CABRILLO,NW,SB,0,27292000,,"(37.7751789521, -122.46817166)"
523,10TH AVE,CLEMENT,NW,SB,0,27303000,,"(37.7827558588, -122.468717705)"
524,10TH AVE,CLEMENT,SE,NB,0,27303000,,"(37.7827558588, -122.468717705)"
525,10TH AVE,IRVING,NW,SB,0,27155000,,"(37.7639948284, -122.467396452)"
526,10TH AVE,JUDAH,SE,NB,0,27148000,,"(37.7621329181, -122.467266362)"
527,10TH AVE,JUDAH,NW,SB,0,27148000,,"(37.7621329181, -122.467266362)"
528,10TH AVE,KIRKHAM,NW,SB,0,27146000,,"(37.7602695008, -122.467134911)"
529,10TH AVE,KIRKHAM,SE,NB,0,27146000,,"(37.7602695008, -122.467134911)"
530,10TH AVE,LAKE,NW,SB,0,27609000,,"(37.786487528, -122.468987919)"
531,10TH AVE,LAWTON,NW,SB,0,27110000,,"(37.7584025768, -122.467005824)"
532,10TH AVE,LAWTON,SE,NB,0,27110000,,"(37.7584025768, -122.467005824)"
533,10TH AVE,LINCOLN,SE,NB,0,27157000,,"(37.7658821862, -122.467528327)"
534,10TH AVE,MORAGA,NW,SB,0,27108000,,"(37.7565389381, -122.466875554)"
535,10TH AVE,NORIEGA,NW,SB,0,27100000,,"(37.7546728619, -122.466743118)"
536,10TH AVE,NORIEGA,SE,NB,0,27100000,,"(37.7546728619, -122.466743118)"
537,10TH AVE,ORTEGA,NW,SB,0,27098000,,"(37.7528080169, -122.466613719)"
538,10TH AVE,ORTEGA,SE,NB,0,27098000,,"(37.7528080169, -122.466613719)"
539,10TH AVE,QUINTARA,NW,SB, ,22982000,,"(37.749079569, -122.466349615)"
540,11TH AVE,ANZA,NW,SB,0,27296000,,"(37.7788540351, -122.469507923)"
541,11TH AVE,ANZA,SE,NB,0,27296000,,"(37.7788540351, -122.469507923)"
542,11TH AVE,BALBOA,SE,NB,0,27294000,,"(37.7769952677, -122.469374234)"
543,11TH AVE,BALBOA,NW,SB,0,27294000,,"(37.7769952677, -122.469374234)"
544,11TH AVE,CABRILLO,SE,NB,0,27264000,,"(37.7751302921, -122.469240105)"
545,11TH AVE,CALIFORNIA,NW,SB,0,27610000,,"(37.7845777226, -122.469921081)"
546,11TH AVE,CALIFORNIA,SE,NB,0,27610000,,"(37.7845777226, -122.469921081)"
547,11TH AVE,CLEMENT,NW,SB,0,27305000,,"(37.7827068466, -122.469783215)"
548,11TH AVE,FULTON,NW,SB,0,27263000,,"(37.7732616525, -122.469105719)"
549,11TH AVE,IRVING,NW,SB,0,27170000,,"(37.763947926, -122.46846434)"
550,11TH AVE,IRVING,SE,NB,0,27170000,,"(37.763947926, -122.46846434)"
551,16TH AVE,IRVING,NW,SB,0,27359000,,"(37.7637078779, -122.473926316)"
552,16TH AVE,IRVING,SE,NB,0,27359000,,"(37.7637078779, -122.473926316)"
553,16TH AVE,JUDAH,NW,SB,0,27355000,,"(37.7618461936, -122.473796079)"
554,16TH AVE,LAKE,NW,SB,0,27626000,,"(37.7861864029, -122.475517139)"
555,16TH AVE,LAKE,SE,NB,0,27626000,,"(37.7861864029, -122.475517139)"
556,16TH AVE,LINCOLN,SE,NB,0,27361000,,"(37.7655978628, -122.47405854)"
557,16TH AVE,MORAGA,SE,NB,0,27326000,,"(37.7562417465, -122.473696534)"
558,16TH AVE,NORIEGA,NW,SB,0,27311000,,"(37.7543827463, -122.473280624)"
559,16TH AVE,NORIEGA,ES,NB, ,27311000,,"(37.7543827463, -122.473280624)"
560,16TH AVE,ORTEGA,SE,NB,0,27310000,,"(37.7525245415, -122.473146296)"
561,16TH AVE,ORTEGA,NW,SB,0,27310000,,"(37.7525245415, -122.473146296)"
562,16TH AVE,PACHECO,SE,NB, ,27309000,,"(37.7506564912, -122.473015904)"
563,16TH AVE,QUINTARA,SE,NB, ,23190000,,"(37.7487916979, -122.472886329)"
564,16TH AVE,QUINTARA,NW,SB, ,23190000,,"(37.7487916979, -122.472886329)"
565,16TH AVE,RIVERA,NW,SB,0,23188000,,"(37.746926396, -122.472755376)"
566,16TH AVE,SANTIAGO,NW,SB,0,23181000,,"(37.7450485554, -122.472937747)"
567,16TH AVE,SANTIAGO,SE,NB,0,23181000,,"(37.7450485554, -122.472937747)"
568,16TH AVE,TARAVAL,NW,SB,0,23178000,,"(37.7431956676, -122.472492337)"
569,16TH AVE,TARAVAL,SE,NB,0,23178000,,"(37.7431956676, -122.472492337)"
570,16TH AVE,ULLOA,SE,NB, ,23155000,,"(37.7413367369, -122.472366042)"
571,16TH AVE,VICENTE,NW,SB,0,23152000,,"(37.7394705683, -122.472234075)"
572,16TH AVE,VICENTE,SE,NB,0,23152000,,"(37.7394705683, -122.472234075)"
573,16TH ST,CASTRO,SW,EB,0,25807000,,"(37.7641072135, -122.435330513)"
574,16TH ST,CASTRO,NE,WB,0,25807000,,"(37.7641072135, -122.435330513)"
575,17TH AVE,ANZA,SE,NB,0,27494000,,"(37.7785587809, -122.476038502)"
576,17TH AVE,BALBOA,NW,SB,0,27492000,,"(37.7766979143, -122.475901494)"
577,17TH AVE,BALBOA,SE,NB,0,27492000,,"(37.7766979143, -122.475901494)"
578,17TH AVE,CABRILLO,NW,SB,0,27457000,,"(37.7748329585, -122.475764193)"
